providerField,canonicalKey,acquisitionSurface,providerTimestamp,synqReceivedAt,requestStartedAt,requestCompletedAt,sequenceNumber,numericValue,rawValueJson,physicalSampleFingerprint,requestedInterval,requestedAggregation,aggregateBucketIdentity,hfWindowFrom,hfWindowTo,hfActualQueryTo,acquisitionOrdinal
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:04.063Z,2026-09-02T19:01:03.474Z,2026-09-02T19:01:04.063Z,226,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,146
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:10.175Z,2026-09-02T19:01:09.888Z,2026-09-02T19:01:10.175Z,231,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,151
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:16.049Z,2026-09-02T19:01:15.704Z,2026-09-02T19:01:16.049Z,236,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,156
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:21.877Z,2026-09-02T19:01:21.651Z,2026-09-02T19:01:21.877Z,241,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,161
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:27.688Z,2026-09-02T19:01:27.383Z,2026-09-02T19:01:27.688Z,246,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,166
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:33.671Z,2026-09-02T19:01:33.425Z,2026-09-02T19:01:33.671Z,251,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,171
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:39.674Z,2026-09-02T19:01:39.454Z,2026-09-02T19:01:39.674Z,282,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,182
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:45.526Z,2026-09-02T19:01:45.290Z,2026-09-02T19:01:45.526Z,287,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,187
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:51.285Z,2026-09-02T19:01:50.993Z,2026-09-02T19:01:51.285Z,292,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,192
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:01:57.205Z,2026-09-02T19:01:56.972Z,2026-09-02T19:01:57.205Z,297,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,197
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:03.161Z,2026-09-02T19:02:02.764Z,2026-09-02T19:02:03.161Z,302,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,202
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:08.905Z,2026-09-02T19:02:08.660Z,2026-09-02T19:02:08.905Z,307,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,207
obdThrottlePosition,CAN_ENGINE_THROTTLE_POSITION,LATEST_LIVE,2026-09-02T19:00:18.000Z,2026-09-02T19:02:14.934Z,2026-09-02T19:02:14.629Z,2026-09-02T19:02:14.934Z,338,11.76470588235294,"{""value"":11.76470588235294,""timestamp"":""2026-09-02T19:00:18Z""}",,,,,,,,218
