domain,method,route,controller,handler,file,organizationGuard,permissionsGuard,rolesGuard,otherGuards,requiredPermission,rolesDecorator,hasOrgIdParam,resourceScopeHint,stationScopeEnforced,selfServiceException,masterAdminException,frontendVisibility,testCoverage,risk,riskReasons,notes
organizations_other,PUT,/organizations/:orgId/whatsapp/config,WhatsAppController,updateConfig,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/conversations/:conversationId/actions/:actionId,WhatsAppController,executeQuickAction,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/conversations/:conversationId/ai-reply,WhatsAppController,sendAiReply,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/conversations/:conversationId/ai-suggestion,WhatsAppController,getAiSuggestion,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/conversations/:conversationId/human-review,WhatsAppController,requestHumanReview,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/conversations/:conversationId/messages,WhatsAppController,sendMessage,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/reminders/damages/:damageId/followup,WhatsAppController,sendDamageFollowup,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/simulate-incoming,WhatsAppController,simulateIncoming,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_other,POST,/organizations/:orgId/whatsapp/templates,WhatsAppController,createTemplate,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,POST,/admin/organizations,OrganizationsController,create,modules/organizations/organizations.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,DELETE,/admin/organizations/:id,OrganizationsController,delete,modules/organizations/organizations.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,PATCH,/admin/organizations/:id,OrganizationsController,update,modules/organizations/organizations.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,POST,/admin/organizations/:id/admin,OrganizationsController,createAdmin,modules/organizations/organizations.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,PATCH,/organizations/:orgId/profile,TenantOrganizationProfileController,updateProfile,modules/organizations/tenant-organization-profile.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
organizations_profile,POST,/organizations/:orgId/profile/logo,TenantOrganizationProfileController,FileInterceptor,modules/organizations/tenant-organization-profile.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,POST,/mcp/voice/:orgId,VoiceMcpGatewayController,handleMcpRequest,modules/voice-mcp-gateway/voice-mcp-gateway.controller.ts,no,no,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,POST,/organizations/:orgId/rental-rules/categories,RentalRulesController,createCategory,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,DELETE,/organizations/:orgId/rental-rules/categories/:categoryId,RentalRulesController,disableCategory,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,PATCH,/organizations/:orgId/rental-rules/categories/:categoryId,RentalRulesController,updateCategory,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,PATCH,/organizations/:orgId/rental-rules/defaults,RentalRulesController,patchDefaults,modules/rental-rules/rental-rules.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,POST,/organizations/:orgId/service-cases,ServiceCasesController,create,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,PATCH,/organizations/:orgId/service-cases/:id,ServiceCasesController,update,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,POST,/organizations/:orgId/service-cases/:id/attachments,ServiceCasesController,addAttachment,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,PATCH,/organizations/:orgId/service-cases/:id/cancel,ServiceCasesController,cancel,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,POST,/organizations/:orgId/service-cases/:id/comments,ServiceCasesController,addComment,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
other,PATCH,/organizations/:orgId/service-cases/:id/complete,ServiceCasesController,complete,modules/service-cases/service-cases.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,DELETE,/admin/billing/organizations/:orgId/payment-methods/:paymentMethodId,BillingController,(anonymous),modules/billing/billing.controller.ts,no,yes,yes,MasterBillingGuard,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/organizations/:orgId/payment-methods/:paymentMethodId/set-default,BillingController,(anonymous),modules/billing/billing.controller.ts,no,yes,yes,MasterBillingGuard,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/organizations/:orgId/sync-payment-methods,BillingController,(anonymous),modules/billing/billing.controller.ts,no,yes,yes,MasterBillingGuard,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/organizations/:orgId/sync-stripe,BillingController,(anonymous),modules/billing/billing.controller.ts,no,yes,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/price-versions/:versionId/stripe-mappings/connect,StripeCatalogMappingController,connectMapping,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/price-versions/:versionId/stripe-sync,StripeCatalogMappingController,syncPriceVersion,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/stripe-catalog-mappings/:mappingId/deactivate,StripeCatalogMappingController,deactivateMapping,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/stripe-catalog-mappings/:mappingId/sync,StripeCatalogMappingController,retrySyncMapping,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/stripe-catalog-mappings/:mappingId/validate,StripeCatalogMappingController,validateMapping,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/billing/stripe-catalog-sync/scan-stale,StripeCatalogMappingController,scanStaleMappings,modules/billing/stripe-catalog-mapping.controller.ts,no,yes,yes,MasterBillingGuard,,,no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/high-mobility/health-app/stream/test-connection,HighMobilityAdminController,testHealthAppMqttConnection,modules/high-mobility/high-mobility-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/high-mobility/stream/test-connection,HighMobilityAdminController,testMqttConnection,modules/high-mobility/high-mobility-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/admin/high-mobility/telemetry-app/stream/test-connection,HighMobilityAdminController,testTelemetryAppMqttConnection,modules/high-mobility/high-mobility-admin.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,PATCH,/admin/organizations/:id/payments-enabled,OrganizationsController,setPaymentsEnabled,modules/organizations/organizations.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,GET,/billing/payment-method,BillingController,getDefaultPaymentMethod,modules/billing/billing.controller.ts,no,yes,yes,,billing.read,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,GET,/billing/payment-methods,BillingController,listPaymentMethods,modules/billing/billing.controller.ts,no,yes,yes,,billing.read,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,DELETE,/billing/payment-methods/:paymentMethodId,BillingController,detachPaymentMethod,modules/billing/billing.controller.ts,no,yes,yes,,billing.write,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/billing/payment-methods/:paymentMethodId/set-default,BillingController,setDefaultPaymentMethod,modules/billing/billing.controller.ts,no,yes,yes,,billing.write,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,GET,/billing/payments,BillingController,listPayments,modules/billing/billing.controller.ts,no,yes,yes,,billing.read,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/billing/stripe/customer-portal,BillingController,createCustomerPortal,modules/billing/billing.controller.ts,no,yes,yes,,billing.read,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/billing/stripe/setup-intent,BillingController,createSetupIntent,modules/billing/billing.controller.ts,no,yes,yes,,billing.write,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/billing/stripe/sync-payment-methods,BillingController,syncPaymentMethods,modules/billing/billing.controller.ts,no,yes,yes,,billing.write,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/connectivity/webhook-inbox/:inboxId/replay,DeviceConnectionWebhookInboxController,replayInboxRow,modules/dimo/device-connection-webhook-inbox.controller.ts,yes,yes,no,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,GET,/organizations/:orgId/fleet-connectivity/:vehicleId,VehiclesController,getFleetConnectivityDetail,modules/vehicles/vehicles.controller.ts,yes,yes,yes,,fleet-connectivity.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/integrations/:integrationId/connect,IntegrationsController,connect,modules/integrations/integrations.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/payment-requests/:requestId/refund,OrganizationPaymentRequestController,refundPaymentRequest,modules/payments/organization-payment-request.controller.ts,yes,no,no,PaymentsFeatureGuard|PaymentsPermissionGuard,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/payments/connect/account,PaymentsConnectController,createAccount,modules/payments/payments-connect.controller.ts,yes,no,no,PaymentsFeatureGuard|PaymentsPermissionGuard,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/payments/connect/onboarding-link,PaymentsConnectController,createOnboardingLink,modules/payments/payments-connect.controller.ts,yes,no,no,PaymentsFeatureGuard|PaymentsPermissionGuard,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/payments/connect/refresh,PaymentsConnectController,refreshStatus,modules/payments/payments-connect.controller.ts,yes,no,no,PaymentsFeatureGuard|PaymentsPermissionGuard,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,GET,/organizations/:orgId/vehicles/:vehicleId/device-connection,VehiclesController,getDeviceConnection,modules/vehicles/vehicles.controller.ts,yes,yes,yes,,fleet-connectivity.read,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/whatsapp/connect,WhatsAppController,connect,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/organizations/:orgId/whatsapp/disconnect,WhatsAppController,disconnect,modules/whatsapp/whatsapp.controller.ts,no,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,orgId_route_missing_OrgScopingGuard,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/webhooks/stripe,StripeWebhookController,handleWebhook,modules/billing/stripe-webhook.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
payments,POST,/webhooks/stripe-connect,StripeConnectWebhookController,handleWebhook,modules/payments/stripe-connect-webhook.controller.ts,no,no,no,,,,no,unclear_or_global,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations,StationsController,create,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,DELETE,/organizations/:orgId/stations/:id,StationsController,delete,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,PATCH,/organizations/:orgId/stations/:id,StationsController,update,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/:id/archive,StationsController,archive,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/:id/assign-vehicle,StationsController,assignVehicle,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/:id/restore,StationsController,restore,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/:id/set-primary,StationsController,setPrimary,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,PUT,/organizations/:orgId/stations/:id/vehicles,StationsController,setVehicles,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/backfill-coordinates,StationsController,backfillCoordinates,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/home-fleet/preview,StationsController,previewHomeFleet,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/transfers,StationsController,createTransfer,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/transfers/:transferId/status,StationsController,updateTransferStatus,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,POST,/organizations/:orgId/stations/vehicles/change-home-station,StationsController,changeHomeStation,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
stations,PATCH,/organizations/:orgId/stations/vehicles/current-station,StationsController,updateVehicleCurrentStation,modules/stations/stations.controller.ts,yes,yes,yes,StationScopeGuard|StationsV2FeatureGuard,,,yes,org_param,possible_via_StationAccessService,no,no,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/admin/support/tickets,SupportController,adminCreate,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,PATCH,/admin/support/tickets/:id,SupportController,update,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/admin/support/tickets/:id/internal-notes,SupportController,adminInternalNote,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/admin/support/tickets/:id/messages,SupportController,adminAddMessage,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,PATCH,/admin/support/tickets/:id/status,SupportController,updateStatus,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,PATCH,/master/support/tickets/:id,SupportController,masterUpdate,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/master/support/tickets/:id/internal-notes,SupportController,masterInternalNote,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/master/support/tickets/:id/messages,SupportController,masterAddMessage,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',no,platform,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/organizations/:orgId/support/tickets,SupportController,orgCreate,modules/support/support.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/organizations/:orgId/support/tickets/:id/messages,SupportController,orgAddMessage,modules/support/support.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/organizations/:orgId/support/tickets/:id/reopen,SupportController,orgReopen,modules/support/support.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/organizations/:orgId/support/upload,SupportController,FileInterceptor,modules/support/support.controller.ts,no,no,yes,,,'MASTER_ADMIN',yes,org_param,not_evaluated_per_handler,no,yes,unknown_static_scan,unknown_static_scan,OK,,Decorator-level scan only; service-layer assertMembershipPermission not detected
support,POST,/support/org/:orgId/tickets,SupportController,orgCreateAlias,modules/support/support.controller.ts,yes,no,yes,,,,yes,org_param,not_evaluated_per_handler,no,no,unknown_static_scan,unknown_static_scan,P0,org_write_without_PermissionsGuard;roles_guard_without_module_permissions,Decorator-level scan only; service-layer assertMembershipPermission not detected
